place,lat,lon,population,foreign,native,hh_income,pct_english,pct_asian_lang,pct_spanish,pct_euro,pct_asian,pct_white,pct_black,pct_other,pct_hispanic,pct_full_time,pct_no_work,pct_part_time,pct_urban,less_than_hs,less_bachelors,doctorate
Kittitascity_WA,46.9838,-120.4183,1105.0,0.1407,0.8593,26985.0,0.848,0.0071,0.1401,0.0048,0.0009,0.9213,0.0063,0.0,0.1158,0.8536,0.1202,0.0538,0.0,0.1904,0.5824,0.0096
Kittrelltown_NC,36.222,-78.4412,148.0,0.0,1.0,missing,0.94,0.0,0.04,0.02,0.0068,0.7095,0.277,0.0,0.027,0.9,0.0727,0.0455,0.0,missing,missing,missing
KlamathCDP_CA,41.5331,-124.0149,651.0,0.0107,0.9893,29231.0,0.9153,0.0,0.0381,0.0212,0.0077,0.5837,0.0,0.0254,0.0553,0.77,0.1871,0.0819,0.0,missing,missing,missing
Knoxcity_ND,48.3419,-99.6924,59.0,0.0,1.0,missing,1.0,0.0,0.0,0.0,0.0,0.9661,0.0169,0.0,0.0339,0.7941,0.1471,0.0588,0.0,missing,missing,missing
Knoxvilleborough_PA,41.9572,-77.4385,617.0,0.0065,0.9935,30000.0,0.9516,0.0161,0.0121,0.0202,0.0,0.9968,0.0,0.0,0.0032,0.8368,0.1178,0.0785,0.0,missing,missing,missing
Kobukcity_AK,66.9176,-156.9068,109.0,0.0,1.0,missing,0.069,0.0,0.0,0.0,0.0092,0.0459,0.0,0.931,0.0459,0.7538,0.1385,0.1538,0.0,missing,missing,missing
Konawacity_OK,34.9593,-96.7529,1479.0,0.0027,0.9973,17300.0,0.9228,0.0037,0.0368,0.0074,0.002,0.7011,0.0189,0.0294,0.0216,0.7944,0.1647,0.0846,0.0,0.279,0.5309,0.0022
Kooskiacity_ID,46.1418,-115.9797,675.0,0.0177,0.9823,20491.0,0.9262,0.0092,0.0369,0.0277,0.003,0.9319,0.0,0.0,0.0237,0.7403,0.2192,0.0682,0.0,missing,missing,missing
Kossuthvillage_MS,34.8746,-88.6442,170.0,0.0108,0.9892,missing,1.0,0.0,0.0,0.0,0.0,0.9882,0.0,0.0,0.0353,0.8599,0.1146,0.0446,0.0,missing,missing,missing
KykotsmoviVillageC_AZ,35.8708,-110.6183,776.0,0.0,1.0,missing,0.1461,0.0,0.0225,0.0,0.0026,0.0387,0.009,0.8315,0.0142,0.7551,0.2348,0.0709,0.0,missing,missing,missing
LaBargetown_WY,42.2611,-110.197,431.0,0.0,1.0,38542.0,0.9708,0.0117,0.0058,0.0,0.0,0.9606,0.0,0.0117,0.0186,0.8594,0.1054,0.0799,0.0,missing,missing,missing
LaCrossecity_KS,38.532,-99.3086,1376.0,0.0071,0.9929,31435.0,0.8528,0.0068,0.0169,0.1235,0.0015,0.9833,0.0022,0.0,0.0138,0.8364,0.1227,0.0667,0.0,missing,missing,missing
LaCygnecity_KS,38.3468,-94.7622,1115.0,0.0037,0.9963,34479.0,0.9501,0.0,0.0476,0.0023,0.0027,0.9668,0.0027,0.0,0.0072,0.8258,0.108,0.1022,0.0,missing,missing,missing
LaGrangetown_TN,35.0456,-89.2343,136.0,0.019,0.981,missing,0.8966,0.0517,0.0517,0.0,0.0221,0.8309,0.125,0.0,0.0294,0.8231,0.1615,0.0231,0.0,missing,missing,missing
LaPrairievillage_IL,40.1483,-91.0024,60.0,0.0364,0.9636,missing,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8837,0.1163,0.0,0.0,missing,missing,missing
LaPryorCDP_TX,28.9439,-99.8443,1491.0,0.1223,0.8777,18385.0,0.1553,0.0062,0.8385,0.0,0.0007,0.5272,0.0007,0.0,0.8826,0.7919,0.1743,0.0675,0.0,0.5138,0.3635,0.0
LaPuertaCDP_TX,26.3512,-98.754,1636.0,0.4569,0.5431,missing,0.0501,0.0,0.9499,0.0,0.0006,0.9768,0.0006,0.0,0.9872,0.8174,0.1377,0.066,0.0,0.7458,0.2216,0.0
LaVergnecity_TN,36.0133,-86.5627,18687.0,0.0307,0.9693,51478.0,0.9161,0.0144,0.045,0.0177,0.0132,0.845,0.1102,0.0068,0.0354,0.912,0.0529,0.0607,0.0,0.1499,0.5841,0.0016
LaWardcity_TX,28.845,-96.4657,200.0,0.0885,0.9115,missing,0.6104,0.0,0.3636,0.026,0.0,0.86,0.0,0.0,0.325,0.8355,0.0921,0.1118,0.0,missing,missing,missing
Labettecity_KS,37.2304,-95.1838,68.0,0.0,1.0,missing,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8519,0.1667,0.037,0.0,missing,missing,missing
LacLaBellevillage_WI,43.1455,-88.5258,329.0,0.0327,0.9673,missing,0.95,0.0,0.0,0.05,0.0,0.997,0.0,0.0,0.003,0.85,0.0538,0.1269,0.0,missing,missing,missing
Lackawannacity_NY,42.8194,-78.8256,19064.0,0.062,0.938,29354.0,0.7876,0.0022,0.0539,0.1234,0.0031,0.8399,0.095,0.0329,0.0508,0.794,0.157,0.0705,0.0,missing,missing,missing
Lacledecity_MO,39.7874,-93.1697,415.0,0.0069,0.9931,24688.0,0.9179,0.0,0.0821,0.0,0.0024,0.9759,0.0145,0.0,0.0169,0.8147,0.1353,0.0824,0.0,missing,missing,missing
Ladoniatown_TX,33.4293,-95.9467,667.0,0.0158,0.9842,26389.0,0.9596,0.011,0.0221,0.0074,0.0075,0.7061,0.2534,0.0,0.0255,0.824,0.1536,0.0749,0.0,missing,missing,missing
LadsonCDP_SC,33.0096,-80.1056,13264.0,0.0309,0.9691,41589.0,0.8862,0.0189,0.0547,0.0387,0.0204,0.717,0.2206,0.0015,0.0297,0.8744,0.0877,0.0704,0.0,0.1235,0.6437,0.0029
LagoCDP_TX,26.088,-97.6128,246.0,0.1689,0.8311,missing,0.0,0.0,1.0,0.0,0.0,0.0854,0.0,0.0,0.9959,0.6822,0.2868,0.031,0.0,missing,missing,missing
LahainaCDP_HI,20.8861,-156.6746,9118.0,0.2805,0.7195,52984.0,0.5411,0.3718,0.0617,0.0253,0.434,0.2644,0.0034,0.0,0.0706,0.8215,0.1177,0.0804,0.0,0.17,0.5679,0.0015
LakeArrowheadCDP_CA,34.2563,-117.1913,8934.0,0.0583,0.9417,60826.0,0.8655,0.0089,0.0825,0.0391,0.0102,0.9047,0.0056,0.004,0.1355,0.8251,0.1033,0.0942,0.0,0.0363,0.4845,0.0122
LakeBronsoncity_MN,48.7326,-96.6629,246.0,0.0,1.0,25278.0,0.9643,0.0,0.0,0.0357,0.0,0.9715,0.0244,0.0,0.0,0.8356,0.1333,0.0667,0.0,0.2227,0.6682,0.0
LakeCityborough_PA,42.0173,-80.3466,2811.0,0.0306,0.9694,35481.0,0.934,0.0,0.0315,0.0345,0.0014,0.9932,0.0,0.0,0.006,0.8532,0.0961,0.0768,0.0,0.1107,0.7205,0.0
LakeCitycity_IA,42.2686,-94.7357,1787.0,0.0045,0.9955,31000.0,0.9624,0.0,0.0215,0.0161,0.0022,0.9888,0.0006,0.0,0.0106,0.8057,0.1482,0.0681,0.0,missing,missing,missing
LakeCitytown_SD,45.7238,-97.4139,47.0,0.0,1.0,missing,0.8462,0.0,0.0,0.1538,0.0,1.0,0.0,0.0,0.0,0.6,0.35,0.1,0.0,missing,missing,missing
LakeDarbyCDP_OH,39.9616,-83.2331,3727.0,0.0279,0.9721,missing,0.9344,0.0,0.0302,0.0267,0.0056,0.9418,0.0191,0.0086,0.0156,0.911,0.0447,0.0602,0.0,missing,missing,missing
LakeGrovevillage_NY,40.8563,-73.1166,10250.0,0.0879,0.9121,67174.0,0.8153,0.0212,0.0482,0.1089,0.0493,0.9131,0.0144,0.0064,0.0484,0.8709,0.0906,0.0787,0.0,missing,missing,missing
LakeHeritageCDP_PA,39.8122,-77.1829,1136.0,0.0071,0.9929,missing,0.9571,0.0,0.0245,0.0184,0.0088,0.9621,0.0106,0.0,0.0202,0.84,0.0941,0.1211,0.0,missing,missing,missing
LakeLorraineCDP_FL,30.4416,-86.5702,7106.0,0.0613,0.9387,47437.0,0.8448,0.0588,0.0656,0.0273,0.0322,0.827,0.0853,0.0034,0.0539,0.8365,0.1035,0.0761,0.0,0.0523,0.5261,0.0052
LakeLosAngelesCDP_CA,34.6177,-117.8337,11523.0,0.1607,0.8393,38794.0,0.6278,0.0252,0.3144,0.0259,0.01,0.6101,0.1211,0.0067,0.3358,0.816,0.1537,0.0499,0.0,0.2673,0.5209,0.0
LakeLouiseCDP_AK,62.2845,-146.557,88.0,0.2,0.8,missing,0.4583,0.0,0.0,0.5417,0.0,0.8977,0.0,0.0,0.0,0.8,0.2,0.0,0.0,missing,missing,missing
LakeProvidencetown_LA,32.8052,-91.1795,5104.0,0.0125,0.9875,16896.0,0.9574,0.0037,0.0241,0.0099,0.0022,0.1961,0.7951,0.0049,0.0069,0.7358,0.2301,0.0719,0.0,0.2904,0.4703,0.0
LakeRipleyCDP_WI,43.0071,-88.989,1603.0,0.0176,0.9824,missing,0.9249,0.0,0.0423,0.0329,0.0012,0.9832,0.0,0.0,0.0212,0.8368,0.0978,0.0797,0.0,missing,missing,missing
LakeRoesigerCDP_WA,47.981,-121.9198,652.0,0.0417,0.9583,missing,0.9348,0.0,0.0,0.0348,0.0061,0.9555,0.0046,0.0304,0.0153,0.8996,0.0613,0.0762,0.0,missing,missing,missing
LakeSarasotaCDP_FL,27.296,-82.4338,4458.0,0.0523,0.9477,50375.0,0.8606,0.0,0.0665,0.0729,0.0031,0.9616,0.0083,0.0,0.0406,0.8632,0.0906,0.0807,0.0,missing,missing,missing
LakeSt.Louiscity_MO,38.7856,-90.7836,10169.0,0.0368,0.9632,68830.0,0.9113,0.0061,0.0449,0.0377,0.0097,0.956,0.0184,0.0,0.0135,0.8693,0.091,0.0669,0.0,missing,missing,missing
LakeSummersetCDP_IL,42.4494,-89.3964,2061.0,0.019,0.981,missing,0.9233,0.0094,0.0153,0.0519,0.0019,0.9888,0.0024,0.0,0.0068,0.8042,0.146,0.067,0.0,missing,missing,missing
LakeSumnerCDP_NM,34.6127,-104.4018,86.0,0.0,1.0,missing,0.8,0.0,0.0667,0.1333,0.0116,0.907,0.0,0.0,0.1744,0.75,0.1447,0.1579,0.0,missing,missing,missing
LakeViewtown_SC,34.3407,-79.1678,789.0,0.0148,0.9852,23438.0,0.9594,0.0058,0.0,0.0348,0.0,0.6362,0.3473,0.0,0.0063,0.8262,0.154,0.0427,0.0,missing,missing,missing
LakeWazeechaCDP_WI,44.3695,-89.7504,2659.0,0.0062,0.9938,missing,0.9311,0.0,0.0412,0.0278,0.0079,0.9831,0.0015,0.0,0.0079,0.8644,0.1127,0.0409,0.0,missing,missing,missing
LakeWorthCorridor_FL,26.6199,-80.1004,18663.0,0.299,0.701,32266.0,0.5742,0.0025,0.3306,0.0826,0.0118,0.633,0.1362,0.01,0.4079,0.8497,0.1025,0.0805,0.0,0.3248,0.4952,0.0
LakeoftheWoodsCD_IL,40.202,-88.3671,3026.0,0.0026,0.9974,42571.0,0.9388,0.0,0.028,0.0331,0.001,0.9749,0.0079,0.0,0.0076,0.8649,0.049,0.1137,0.0,missing,missing,missing
LakeshoreGardens-Hi_TX,28.1262,-97.8654,720.0,0.0103,0.9897,missing,0.7196,0.0,0.2635,0.0169,0.0056,0.875,0.0,0.0,0.2833,0.7886,0.2114,0.0146,0.0,missing,missing,missing
LakesideCDP_VA,37.6107,-77.4757,11157.0,0.0577,0.9423,40641.0,0.9084,0.0055,0.0295,0.0463,0.0143,0.8616,0.0875,0.0103,0.0245,0.8736,0.092,0.0562,0.0,missing,missing,missing
LakewoodCDP_SC,33.8506,-80.3523,2603.0,0.0107,0.9893,35417.0,0.9054,0.0094,0.0613,0.0239,0.0019,0.6631,0.3143,0.0,0.0104,0.8452,0.1155,0.0647,0.0,missing,missing,missing
LakewoodVillagecit_TX,33.1412,-96.9703,342.0,0.0247,0.9753,missing,0.8583,0.0167,0.1167,0.0083,0.0,0.9561,0.0234,0.0,0.0409,0.8664,0.1183,0.0534,0.0,missing,missing,missing
Lakewoodcity_OH,41.4809,-81.8004,56646.0,0.0873,0.9127,40527.0,0.8545,0.0087,0.0268,0.0769,0.0141,0.9307,0.0197,0.033,0.0224,0.87,0.0813,0.0717,0.0,0.0867,0.4729,0.011
Lamartown_OK,35.099,-96.1252,172.0,0.01,0.99,26250.0,0.8939,0.0,0.0455,0.0,0.0,0.8663,0.0058,0.0606,0.0174,0.7867,0.1933,0.06,0.0,missing,missing,missing
Lamberttown_OK,36.6822,-98.4243,9.0,0.0,1.0,missing,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4444,0.5556,0.0,0.0,missing,missing,missing
Lambertvillage_MO,37.095,-89.5532,49.0,0.0,1.0,missing,1.0,0.0,0.0,0.0,0.0,0.9592,0.0,0.0,0.0,0.9091,0.0909,0.0,0.0,missing,missing,missing
Lamonttown_WA,47.2005,-117.9045,106.0,0.0,1.0,missing,0.9333,0.0667,0.0,0.0,0.0,0.9434,0.0,0.0,0.0,0.8358,0.1343,0.0299,0.0,missing,missing,missing
Lancastercity_KS,39.5718,-95.3033,291.0,0.0,1.0,missing,0.9519,0.0,0.0288,0.0192,0.0,0.9828,0.0034,0.0,0.0,0.8667,0.1,0.0381,0.0,missing,missing,missing
Landacity_ND,48.8965,-100.9114,28.0,0.0,1.0,26500.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9643,0.0357,0.0,0.0,missing,missing,missing
LandoverHillstown_MD,38.9432,-76.8908,1534.0,0.19,0.81,55313.0,0.7775,0.0229,0.1227,0.0353,0.0091,0.279,0.6415,0.0416,0.075,0.8866,0.0796,0.0467,0.0,missing,missing,missing
Lanesborocity_IA,42.184,-94.6925,152.0,0.0,1.0,missing,0.9508,0.0,0.0328,0.0164,0.0,0.9868,0.0,0.0,0.0066,0.7576,0.202,0.0404,0.0,missing,missing,missing
LangleyParkCDP_MD,38.9941,-76.9818,16214.0,0.6454,0.3546,37939.0,0.332,0.0225,0.5371,0.0755,0.0339,0.4168,0.2646,0.0329,0.6349,0.8507,0.1032,0.0675,0.0,0.482,0.2977,0.0056
Langleytown_OK,36.469,-95.0497,669.0,0.0154,0.9846,22500.0,0.9149,0.0071,0.0284,0.0213,0.003,0.6741,0.0045,0.0284,0.0404,0.7649,0.1833,0.0896,0.0,missing,missing,missing
Lanham-SeabrookCDP_MD,38.9678,-76.8487,18190.0,0.1742,0.8258,63450.0,0.7974,0.0349,0.0583,0.0506,0.0491,0.2664,0.6355,0.0588,0.0462,0.8538,0.0967,0.0757,0.0,0.0746,0.4963,0.0179
Lantanatown_FL,26.5828,-80.0576,9437.0,0.2155,0.7845,35645.0,0.7147,0.0,0.1356,0.0803,0.0083,0.8033,0.1072,0.0695,0.1614,0.8229,0.1244,0.0779,0.0,0.1861,0.5163,0.0014
Laportecity_MN,47.214,-94.7551,145.0,0.0,1.0,28500.0,0.9429,0.0,0.0286,0.0286,0.0069,0.9586,0.0138,0.0,0.0138,0.8387,0.1048,0.0968,0.0,missing,missing,missing
LaredoRanchettesCD_TX,27.4885,-99.3347,1845.0,0.3223,0.6777,missing,0.0174,0.0,0.9677,0.0149,0.0,0.8466,0.0054,0.0,0.9637,0.8374,0.1227,0.0808,0.0,missing,missing,missing
Larimorecity_ND,47.9084,-97.6277,1433.0,0.0308,0.9692,missing,0.9168,0.0104,0.0347,0.0347,0.0063,0.9609,0.007,0.0035,0.0112,0.8485,0.1068,0.0757,0.0,missing,missing,missing
Larkfield-WikiupCDP_CA,38.5086,-122.7532,7479.0,0.0845,0.9155,62202.0,0.8164,0.0187,0.0929,0.0654,0.0338,0.871,0.0103,0.0066,0.1067,0.8288,0.1125,0.0814,0.0,missing,missing,missing
LasLomasCDP_CA,36.8654,-121.734,3078.0,0.5084,0.4916,48802.0,0.2729,0.0377,0.6625,0.0269,0.014,0.4886,0.0081,0.0,0.8392,0.8218,0.1355,0.1027,0.0,0.6164,0.2952,0.0027
LasVegascity_NV,36.1942,-115.2221,478434.0,0.1893,0.8107,44069.0,0.7344,0.0435,0.1689,0.0463,0.0478,0.6986,0.1036,0.0069,0.2361,0.8352,0.1209,0.0703,0.0,0.1589,0.5462,0.0059
Laskertown_NC,36.3499,-77.3053,103.0,0.0,1.0,missing,1.0,0.0,0.0,0.0,0.0,0.8835,0.1165,0.0,0.0,0.8644,0.1017,0.0339,0.0,missing,missing,missing
Lastrupcity_MN,46.0398,-94.0615,99.0,0.0,1.0,missing,0.86,0.0,0.0,0.14,0.0,0.9899,0.0,0.0,0.0101,0.8526,0.1579,0.0526,0.0,missing,missing,missing
Lathamcity_KS,37.5354,-96.6418,164.0,0.0108,0.9892,missing,0.942,0.029,0.029,0.0,0.0,0.939,0.0,0.0,0.0061,0.8527,0.124,0.1008,0.0,0.1193,0.6972,0.0183
Lathropcity_CA,37.8169,-121.2886,10445.0,0.2179,0.7821,55037.0,0.558,0.1153,0.2641,0.0626,0.1336,0.5092,0.0449,0.0,0.3859,0.8476,0.1023,0.0746,0.0,missing,missing,missing
Lathropcity_MO,39.5492,-94.3297,2092.0,0.0057,0.9943,39537.0,0.9619,0.0039,0.0236,0.0105,0.0005,0.9627,0.0196,0.0,0.0158,0.8863,0.0834,0.0519,0.0,0.1478,0.6643,0.0016
LathrupVillagecity_MI,42.4914,-83.2267,4236.0,0.0652,0.9348,missing,0.894,0.0,0.0364,0.0437,0.0061,0.4703,0.4981,0.0259,0.0094,0.8673,0.0998,0.0682,0.0,missing,missing,missing
Latimercity_KS,38.7378,-96.8461,21.0,0.0,1.0,missing,0.7143,0.0,0.0,0.2857,0.0,0.9048,0.0,0.0,0.0,0.8182,0.1818,0.0,0.0,missing,missing,missing
LauderdaleLakescit_FL,26.17,-80.2013,31705.0,0.405,0.595,26932.0,0.6917,0.0075,0.0745,0.2167,0.0103,0.2396,0.6774,0.0096,0.0554,0.8158,0.1502,0.0573,0.0,0.2136,0.5092,0.0048
Lauravillage_OH,39.9941,-84.4079,487.0,0.0181,0.9819,45833.0,0.9468,0.0,0.0372,0.016,0.0021,0.9754,0.0,0.0,0.0226,0.8895,0.0579,0.0711,0.0,0.1146,0.7585,0.0
LaurelSpringsborou_NJ,39.8221,-75.0042,1970.0,0.0208,0.9792,missing,0.9301,0.0079,0.0264,0.033,0.0096,0.9437,0.0274,0.0026,0.0162,0.8384,0.1126,0.0814,0.0,missing,missing,missing
LaurelesCDP_TX,26.1134,-97.4896,3285.0,0.3766,0.6234,20172.0,0.0157,0.0,0.9843,0.0,0.0,0.9766,0.0009,0.0,0.9805,0.8628,0.0925,0.0925,0.0,missing,missing,missing
Laureltown_DE,38.5571,-75.5728,3668.0,0.0486,0.9514,28321.0,0.8657,0.0,0.0895,0.0448,0.0095,0.5556,0.3942,0.0,0.0232,0.8402,0.1113,0.0807,0.0,0.3684,0.4609,0.0091
Lawnsideborough_NJ,39.8665,-75.032,2692.0,0.0598,0.9402,45192.0,0.9243,0.0107,0.0563,0.0,0.0052,0.0175,0.9361,0.0087,0.0238,0.8389,0.1054,0.0714,0.0,missing,missing,missing
Lawrenceburgcity_KY,38.0313,-84.896,9014.0,0.0096,0.9904,41329.0,0.9663,0.0059,0.0153,0.0125,0.0017,0.943,0.041,0.0,0.0111,0.8728,0.0869,0.0712,0.0,0.184,0.6258,0.0012
Lawrencevillage_NY,40.6096,-73.7265,6522.0,0.1437,0.8563,104845.0,0.7121,0.008,0.0403,0.0824,0.0173,0.9519,0.0113,0.1573,0.0342,0.8334,0.1317,0.0548,0.0,missing,missing,missing
LeRoycity_IA,40.8775,-93.593,13.0,0.0,1.0,missing,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6364,0.2727,0.1818,0.0,missing,missing,missing
LeRoycity_KS,38.084,-95.6331,593.0,0.0,1.0,30341.0,0.983,0.0,0.0043,0.0128,0.0,0.9713,0.0,0.0,0.0101,0.8129,0.1381,0.078,0.0,missing,missing,missing
Leandercity_TX,30.5611,-97.8603,7596.0,0.0586,0.9414,53504.0,0.834,0.0131,0.1177,0.0317,0.0051,0.8622,0.0291,0.0036,0.1594,0.9196,0.0556,0.063,0.0,0.0846,0.5977,0.0047
LeandoCDP_IA,40.8329,-92.0856,135.0,0.0,1.0,missing,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8625,0.15,0.0625,0.0,missing,missing,missing
Learycity_GA,31.4854,-84.5133,666.0,0.0028,0.9972,26172.0,0.9609,0.0,0.0071,0.032,0.0,0.2147,0.7568,0.0,0.0285,0.8245,0.1264,0.0604,0.0,0.2494,0.6166,0.0
Lebanoncity_PA,40.3415,-76.4209,24461.0,0.0362,0.9638,27259.0,0.8234,0.013,0.1315,0.0289,0.0102,0.855,0.0323,0.0032,0.1643,0.8377,0.1147,0.068,0.0,0.2508,0.5971,0.0004
LecantoCDP_FL,28.8488,-82.4811,5161.0,0.0496,0.9504,40826.0,0.8726,0.0038,0.0681,0.0555,0.0076,0.9388,0.0296,0.0,0.0271,0.7641,0.1788,0.0806,0.0,missing,missing,missing
Lee'sSummitcity_MO,38.9226,-94.3741,70700.0,0.0203,0.9797,60905.0,0.9312,0.0055,0.0341,0.0275,0.0099,0.9317,0.0347,0.0017,0.0197,0.8906,0.0653,0.0685,0.0,0.0515,0.4845,0.0074
Leedscity_ND,48.2894,-99.439,464.0,0.0,1.0,31953.0,0.971,0.0,0.0,0.029,0.0,0.9698,0.0065,0.0,0.0,0.8785,0.0932,0.0508,0.0,missing,missing,missing
Leedstown_UT,37.2393,-113.3608,547.0,0.0176,0.9824,missing,0.9019,0.0,0.0561,0.0421,0.0018,0.9415,0.0,0.0,0.0293,0.7857,0.1674,0.0871,0.0,missing,missing,missing
Leesvillecity_LA,31.1436,-93.2712,6753.0,0.0565,0.9435,23864.0,0.8775,0.0361,0.0375,0.0489,0.0209,0.5549,0.3533,0.0,0.0492,0.7929,0.1617,0.0707,0.0,0.2253,0.572,0.0014
Leesvillevillage_OH,40.4512,-81.2105,184.0,0.0,1.0,33750.0,0.9605,0.0,0.0,0.0395,0.0,0.9946,0.0054,0.0,0.0054,0.7987,0.1364,0.1039,0.0,missing,missing,missing
Leetoncity_MO,38.5837,-93.6953,619.0,0.0171,0.9829,29063.0,0.9451,0.0084,0.0295,0.0169,0.0016,0.9774,0.0016,0.0,0.0162,0.8529,0.1066,0.0853,0.0,missing,missing,missing
Leetown_FL,30.4194,-83.2996,352.0,0.0,1.0,26250.0,0.9537,0.0,0.0463,0.0,0.0028,0.9545,0.0284,0.0,0.0256,0.8065,0.129,0.0847,0.0,0.22,0.54,0.0
Leetsdaleborough_PA,40.5667,-80.2113,1232.0,0.0235,0.9765,28672.0,0.8796,0.0,0.0297,0.0768,0.0,0.892,0.0731,0.014,0.0162,0.8073,0.1514,0.0698,0.0,missing,missing,missing
Leggetttown_NC,35.9921,-77.5799,77.0,0.0,1.0,missing,1.0,0.0,0.0,0.0,0.0,0.6623,0.3247,0.0,0.026,0.7586,0.2069,0.069,0.0,missing,missing,missing
Lelandtown_NC,34.2364,-78.0197,1938.0,0.0558,0.9442,32574.0,0.9176,0.0052,0.0549,0.0196,0.0021,0.7771,0.162,0.0026,0.0444,0.8226,0.1411,0.0726,0.0,0.2229,0.5353,0.0055
LelyCDP_FL,26.1028,-81.7331,3857.0,0.0576,0.9424,missing,0.9051,0.0,0.077,0.0179,0.0044,0.9741,0.007,0.0,0.0371,0.7077,0.2346,0.0645,0.0,missing,missing,missing
LemayCDP_MO,38.5326,-90.2853,17215.0,0.0283,0.9717,34559.0,0.9409,0.0064,0.0171,0.033,0.0053,0.9651,0.0102,0.0026,0.0203,0.812,0.1462,0.0669,0.0,0.2567,0.5524,0.0009
Lemmoncity_SD,45.9394,-102.1601,1398.0,0.019,0.981,28109.0,0.954,0.0079,0.0158,0.0222,0.0036,0.9599,0.0014,0.0,0.005,0.8027,0.1425,0.0823,0.0,missing,missing,missing
LemooreStationCDP_CA,36.2605,-119.8919,5749.0,0.0904,0.9096,missing,0.7354,0.1215,0.1077,0.0254,0.0957,0.6168,0.1096,0.01,0.1684,0.9365,0.0206,0.0946,0.0,0.034,0.7234,0.0
Lengbycity_MN,47.5152,-95.6352,79.0,0.0568,0.9432,24583.0,0.9302,0.0,0.0,0.0698,0.0,0.9873,0.0,0.0,0.0,0.7808,0.1233,0.0959,0.0,missing,missing,missing
Lenoracity_KS,39.611,-100.0014,306.0,0.0029,0.9971,32500.0,0.9797,0.0,0.0203,0.0,0.0033,0.9641,0.0098,0.0,0.0131,0.824,0.1273,0.0637,0.0,missing,missing,missing
Leonardcity_ND,46.651,-97.2457,255.0,0.0,1.0,missing,0.9386,0.0,0.0439,0.0175,0.0,0.9804,0.0,0.0,0.0039,0.8841,0.0966,0.0338,0.0,missing,missing,missing
Leonardvillage_MI,42.865,-83.1414,332.0,0.0697,0.9303,missing,0.8947,0.0088,0.0614,0.0351,0.006,0.9428,0.0392,0.0,0.0572,0.8548,0.112,0.0705,0.0,missing,missing,missing
LeotaCDP_MN,43.8333,-96.0198,230.0,0.0242,0.9758,missing,0.8609,0.0,0.0261,0.113,0.0,1.0,0.0,0.0,0.0087,0.8632,0.0991,0.0755,0.0,missing,missing,missing
Lepantocity_AR,35.6105,-90.335,2133.0,0.0165,0.9835,22599.0,0.9548,0.0046,0.0243,0.0162,0.0005,0.8237,0.1556,0.0,0.0211,0.8379,0.1421,0.0636,0.0,0.4135,0.4577,0.0
Leroycity_TX,31.7318,-97.0202,335.0,0.0086,0.9914,missing,0.9231,0.0,0.0231,0.0385,0.0,0.9313,0.0448,0.0154,0.0209,0.7782,0.1479,0.0739,0.0,missing,missing,missing
Lesharavillage_NE,41.3301,-96.429,111.0,0.0569,0.9431,missing,0.9434,0.0,0.0,0.0566,0.0,0.8919,0.0,0.0,0.045,0.914,0.086,0.043,0.0,missing,missing,missing
Leslievillage_MO,38.4177,-91.2314,87.0,0.0,1.0,missing,0.9429,0.0,0.0571,0.0,0.0,1.0,0.0,0.0,0.0,0.8871,0.1129,0.0484,0.0,0.16,0.68,0.0
Lestervilletown_SD,43.0387,-97.5922,158.0,0.0113,0.9887,missing,0.8971,0.0,0.0,0.1029,0.0,0.962,0.0,0.0,0.0127,0.7829,0.155,0.0775,0.0,missing,missing,missing
Levantown_UT,39.5567,-111.861,688.0,0.0056,0.9944,34632.0,0.8969,0.0,0.0852,0.0179,0.0,0.9738,0.0015,0.0,0.0349,0.8155,0.1384,0.086,0.0,0.1658,0.6399,0.0
LevelPlainstown_AL,31.3137,-85.7673,1544.0,0.0657,0.9343,38269.0,0.872,0.0341,0.041,0.0495,0.0207,0.7986,0.1347,0.0034,0.0304,0.8658,0.1048,0.045,0.0,missing,missing,missing
Lewistoncity_ME,44.0975,-70.1924,35690.0,0.0375,0.9625,29191.0,0.5912,0.002,0.0082,0.3987,0.0084,0.9575,0.0107,0.0,0.0126,0.8128,0.1276,0.0865,0.0,0.2479,0.5444,0.0067
Lewistoncity_UT,41.9685,-111.8659,1877.0,0.0485,0.9515,36417.0,0.8729,0.0112,0.0841,0.028,0.0011,0.9467,0.0011,0.0037,0.0629,0.8597,0.0753,0.1157,0.0,0.1131,0.653,0.0044
Lexingtoncity_VA,37.7829,-79.4452,6867.0,0.0399,0.9601,missing,0.9249,0.0076,0.0252,0.0378,0.0192,0.8601,0.1038,0.0045,0.0159,0.7517,0.1369,0.1483,0.0,missing,missing,missing
Libbycity_MT,48.3881,-115.5537,2626.0,0.0192,0.9808,24276.0,0.9399,0.0078,0.02,0.0322,0.0061,0.9551,0.0015,0.0,0.0122,0.774,0.1957,0.0709,0.0,0.1746,0.6432,0.0
